Date,Open,High,Low,Close,Adj Close,Volume
2017-07-25,44.447498,44.747501,44.154999,44.465000,44.465000,81260
2017-07-26,44.672501,45.255001,44.654999,45.130001,45.130001,102600
2017-07-27,45.349998,46.287498,45.187500,46.287498,46.287498,155760
2017-07-28,43.500000,43.672501,42.732498,43.152500,43.152500,351940
2017-07-31,43.650002,43.750000,42.222500,42.255001,42.255001,162580
2017-08-01,42.099998,42.514999,41.937500,42.342499,42.342499,179300
2017-08-02,42.497501,42.497501,41.382500,41.527500,41.527500,175820
2017-08-03,42.025002,42.192501,41.500000,41.557499,41.557499,79360
2017-08-04,41.647499,42.082500,41.549999,42.082500,42.082500,84580
2017-08-07,42.130001,42.197498,41.912498,42.125000,42.125000,65620
2017-08-08,42.134998,42.220001,41.889999,42.220001,42.220001,139720
2017-08-09,42.005001,42.307499,41.762501,41.869999,41.869999,150420
2017-08-10,41.847500,41.847500,40.945000,41.052502,41.052502,103420
2017-08-11,40.437500,41.095001,40.125000,40.977501,40.977501,209300
2017-08-14,41.272499,41.812500,41.250000,41.740002,41.740002,105580
2017-08-15,42.092499,42.302502,41.922501,41.990002,41.990002,47600
2017-08-16,42.000000,42.240002,41.599998,41.957500,41.957500,109920
2017-08-17,41.599998,41.900002,41.202499,41.202499,41.202499,45740
2017-08-18,40.847500,41.137501,40.677502,41.057499,41.057499,53160
2017-08-21,40.825001,40.897499,40.055000,40.255001,40.255001,55540
2017-08-22,40.650002,41.052502,40.555000,41.012501,41.012501,31780
2017-08-23,41.150002,41.212502,40.349998,40.677502,40.677502,53140
2017-08-24,40.595001,40.794998,39.875000,39.900002,39.900002,64640
2017-08-25,40.542500,40.575001,39.884998,39.972500,39.972500,37560
2017-08-28,39.474998,39.950001,39.275002,39.950001,39.950001,57940
2017-08-29,39.000000,39.584999,38.552502,39.537498,39.537498,137640
2017-08-30,40.095001,40.505001,40.002499,40.355000,40.355000,48180
2017-08-31,40.799999,41.302502,40.770000,41.145000,41.145000,54760
2017-09-01,41.400002,41.437500,41.107498,41.250000,41.250000,194260
2017-09-04,40.900002,41.375000,40.775002,41.125000,41.125000,53280
2017-09-05,41.000000,41.242500,40.615002,40.680000,40.680000,40280
2017-09-06,40.622501,40.705002,40.250000,40.357498,40.357498,45680
2017-09-07,40.599998,40.849998,40.375000,40.657501,40.657501,36140
2017-09-08,40.625000,40.677502,40.437500,40.497501,40.497501,22440
2017-09-11,40.500000,40.915001,40.457500,40.814999,40.814999,57860
2017-09-12,41.000000,41.187500,40.807499,41.052502,41.052502,40740
2017-09-13,41.052502,41.562500,40.959999,41.562500,41.562500,45100
2017-09-14,42.125000,42.200001,41.584999,41.727501,41.727501,44120
2017-09-15,41.500000,41.674999,41.187500,41.532501,41.532501,40540
2017-09-18,41.542500,41.572498,41.145000,41.235001,41.235001,40680
2017-09-19,40.700001,40.919998,40.400002,40.642502,40.642502,45000
2017-09-20,40.355000,40.632500,40.250000,40.337502,40.337502,32240
2017-09-21,40.980000,40.980000,40.355000,40.562500,40.562500,33180
2017-09-22,40.299999,40.325001,39.980000,40.009998,40.009998,37280
2017-09-25,40.102501,40.299999,39.597500,39.742500,39.742500,77620
2017-09-26,39.700001,40.224998,39.597500,39.707500,39.707500,49180
2017-09-27,40.099998,40.570000,40.092499,40.237499,40.237499,56240
2017-09-28,40.689999,40.689999,40.262501,40.610001,40.610001,63200
2017-09-29,40.622501,40.845001,40.525002,40.785000,40.785000,55200
2017-10-02,41.049999,41.150002,40.834999,40.834999,40.834999,50860
2017-10-03,40.834999,40.834999,40.834999,40.834999,40.834999,0
2017-10-04,40.747501,41.112499,40.389999,41.092499,41.092499,78800
2017-10-05,41.075001,41.602501,40.924999,41.602501,41.602501,63240
2017-10-06,41.952499,42.400002,41.750000,42.160000,42.160000,91960
2017-10-09,42.375000,42.529999,42.150002,42.209999,42.209999,62100
2017-10-10,42.230000,42.272499,41.549999,41.709999,41.709999,71480
2017-10-11,41.759998,41.962502,41.637501,41.794998,41.794998,55060
2017-10-12,41.972500,42.392502,41.882500,42.392502,42.392502,52020
2017-10-13,42.400002,42.575001,42.285000,42.445000,42.445000,56940
2017-10-16,42.577499,42.775002,42.435001,42.525002,42.525002,62980
2017-10-17,42.950001,43.084999,42.632500,42.869999,42.869999,52220
2017-10-18,43.000000,43.052502,42.674999,42.794998,42.794998,56380
2017-10-19,42.224998,42.250000,41.402500,41.639999,41.639999,60420
2017-10-20,41.974998,42.232498,41.900002,42.027500,42.027500,92260
2017-10-23,41.950001,42.080002,41.252499,41.457500,41.457500,63120
2017-10-24,41.174999,41.575001,41.049999,41.567501,41.567501,64760
2017-10-25,41.590000,41.700001,40.917500,41.127499,41.127499,86260
2017-10-26,41.282501,41.840000,41.150002,41.595001,41.595001,80900
2017-10-27,44.560001,46.957500,44.500000,46.922501,46.922501,724200
2017-10-30,47.150002,48.349998,46.700001,47.619999,47.619999,268480
2017-10-31,47.619999,47.619999,47.619999,47.619999,47.619999,0
2017-11-01,47.607498,47.802502,47.250000,47.404999,47.404999,96500
2017-11-02,47.294998,47.437500,46.570000,46.884998,46.884998,80960
2017-11-03,47.007500,47.209999,46.625000,47.150002,47.150002,105140
2017-11-06,47.849998,48.447498,47.750000,48.312500,48.312500,100580
2017-11-07,48.494999,48.787498,48.255001,48.447498,48.447498,90180
2017-11-08,48.325001,48.637501,48.205002,48.562500,48.562500,90680
2017-11-09,48.947498,48.947498,48.230000,48.247501,48.247501,82960
2017-11-10,48.500000,48.790001,48.160000,48.292500,48.292500,63720
2017-11-13,48.395000,48.737499,47.884998,48.737499,48.737499,106320
2017-11-14,48.347500,48.397499,47.652500,48.224998,48.224998,66900
2017-11-15,48.000000,48.047501,47.125000,47.797501,47.797501,103000
2017-11-16,47.952499,48.305000,47.900002,48.240002,48.240002,41340
2017-11-17,48.299999,48.360001,48.047501,48.224998,48.224998,24680
2017-11-20,48.099998,48.150002,47.875000,47.972500,47.972500,53200
2017-11-21,48.000000,48.497501,47.939999,48.467499,48.467499,45520
2017-11-22,48.500000,48.730000,48.490002,48.677502,48.677502,64040
2017-11-23,49.000000,49.000000,48.755001,48.862499,48.862499,28500
2017-11-24,48.877499,49.424999,48.759998,49.215000,49.215000,111040
2017-11-27,49.845001,50.750000,49.730000,50.185001,50.185001,102500
2017-11-28,50.314999,50.735001,50.227501,50.502499,50.502499,138500
2017-11-29,50.349998,50.687500,48.290001,48.744999,48.744999,117960
2017-11-30,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-01,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-04,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-05,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-06,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-07,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-08,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-11,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-12,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-13,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-14,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-15,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-18,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-19,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-20,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-21,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-22,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-27,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-28,48.744999,48.744999,48.744999,48.744999,48.744999,0
2017-12-29,48.744999,48.744999,48.744999,48.744999,48.744999,0
2018-01-02,48.744999,48.744999,48.744999,48.744999,48.744999,0
2018-01-03,49.349998,49.900002,49.299999,49.900002,49.900002,45120
2018-01-04,50.200001,50.299999,50.000000,50.099998,50.099998,68320
2018-01-05,50.299999,50.700001,50.200001,50.599998,50.599998,65920
2018-01-08,51.200001,52.200001,51.200001,52.099998,52.099998,111040
2018-01-09,52.099998,52.799999,52.000000,52.200001,52.200001,113380
2018-01-10,52.500000,52.599998,51.500000,52.200001,52.200001,62960
2018-01-11,52.700001,52.900002,52.099998,52.200001,52.200001,64180
2018-01-12,52.900002,53.700001,52.400002,53.700001,53.700001,114600
2018-01-15,53.900002,53.900002,53.500000,53.599998,53.599998,87080
2018-01-16,53.900002,54.900002,53.700001,54.299999,54.299999,138840
2018-01-17,53.700001,53.900002,52.299999,52.799999,52.799999,161840
2018-01-18,53.200001,53.299999,52.400002,53.200001,53.200001,79060
2018-01-19,52.799999,53.799999,52.599998,53.000000,53.000000,130400
2018-01-22,53.000000,53.700001,52.799999,53.700001,53.700001,86700
2018-01-23,54.500000,55.099998,54.299999,55.099998,55.099998,142040
2018-01-24,55.400002,55.900002,54.700001,54.700001,54.700001,160120
2018-01-25,54.700001,55.299999,54.200001,54.799999,54.799999,103180
2018-01-26,55.500000,56.400002,55.400002,56.200001,56.200001,120880
2018-01-29,56.900002,57.500000,56.500000,57.400002,57.400002,273180
2018-01-30,57.200001,57.609001,55.800499,57.452999,57.452999,200080
2018-01-31,58.099998,58.828499,57.994999,58.747501,58.747501,169720
2018-02-01,59.395500,59.445000,57.100498,57.500000,57.500000,236520
2018-02-02,59.325500,60.157001,57.750000,58.900002,58.900002,505460
2018-02-05,57.200001,58.716499,55.400501,58.400002,58.400002,451440
2018-02-06,52.750000,57.776501,51.200001,56.100498,56.100498,1082160
2018-02-07,57.953999,59.400002,57.799500,59.400002,59.400002,297100
2018-02-08,58.099998,58.658001,56.500000,56.882500,56.882500,298940
2018-02-09,55.349998,56.375999,53.700001,54.200001,54.200001,315100
2018-02-12,54.994999,56.200001,54.850498,56.200001,56.200001,239820
2018-02-13,56.174999,57.499500,55.537998,56.705002,56.705002,204400
2018-02-14,57.497501,58.067501,56.950001,57.799999,57.799999,199340
2018-02-15,58.494999,58.813499,57.700001,58.400002,58.400002,245720
2018-02-16,58.599499,58.937500,58.474998,58.500000,58.500000,148740
2018-02-19,58.700001,58.744499,58.550499,58.700001,58.700001,67600
2018-02-20,58.630001,59.750000,57.994499,59.735500,59.735500,148800
2018-02-21,59.949501,60.834999,59.544998,60.834999,60.834999,163660
2018-02-22,60.382500,60.875000,60.018501,60.527500,60.527500,211060
2018-02-23,60.799500,60.898499,60.327999,60.698002,60.698002,181400
2018-02-26,61.099499,61.916000,61.005001,61.699001,61.699001,241620
2018-02-27,62.095001,62.246498,61.601501,62.099998,62.099998,246180
2018-02-28,62.000000,62.650501,62.000000,62.147999,62.147999,174840
2018-03-01,62.400002,62.450001,61.275002,61.687000,61.687000,177720
2018-03-02,60.849499,61.095001,59.200001,60.016499,60.016499,289400
2018-03-05,60.349998,61.352001,60.112499,61.352001,61.352001,188020
2018-03-06,62.294498,62.349998,61.549999,61.737000,61.737000,128840
2018-03-07,61.249001,62.157501,61.073502,61.970501,61.970501,63840
2018-03-08,62.384998,63.034000,62.162998,62.928501,62.928501,98320
2018-03-09,63.139999,63.717499,63.000500,63.585999,63.585999,135620
2018-03-12,64.597000,65.150002,64.370003,65.022003,65.022003,159860
2018-03-13,65.125000,65.449997,63.700001,63.959999,63.959999,228500
2018-03-14,64.399498,64.996002,64.275002,64.592499,64.592499,106440
2018-03-15,64.690002,64.732002,63.994999,64.339996,64.339996,59300
2018-03-16,64.400497,64.699997,63.868500,64.044502,64.044502,67540
2018-03-19,63.924000,63.924000,61.700001,62.417999,62.417999,164080
2018-03-20,62.799000,64.303001,62.535500,64.303001,64.303001,113080
2018-03-21,64.750000,64.792999,64.000000,64.679497,64.679497,96820
2018-03-22,63.500000,63.865002,62.800499,62.973000,62.973000,98720
2018-03-23,62.064499,62.798000,61.291500,61.559502,61.559502,277580
2018-03-26,61.355000,61.965000,60.012501,60.883999,60.883999,150600
2018-03-27,63.046501,63.587502,63.000000,63.352001,63.352001,128400
2018-03-28,60.827000,60.906502,56.250000,56.917500,56.917500,481980
2018-03-29,58.099998,59.158501,55.470001,57.640999,57.640999,266880
2018-04-03,55.744499,57.250000,55.175499,56.400002,56.400002,291060
2018-04-04,56.349499,56.384499,54.599998,56.291500,56.291500,227420
2018-04-05,58.528500,59.382500,58.049999,59.382500,59.382500,178000
2018-04-06,58.688999,59.116501,58.200001,58.451500,58.451500,68780
2018-04-09,57.900002,58.259998,57.506001,58.099998,58.099998,78980
2018-04-10,58.400002,58.400002,57.278999,58.000000,58.000000,58000
2018-04-11,57.900002,58.497501,57.360500,58.125000,58.125000,37600
2018-04-12,57.799500,59.000000,57.652000,58.777000,58.777000,73220
2018-04-13,58.749500,59.172501,58.314499,58.575001,58.575001,86420
2018-04-16,58.450001,58.497501,57.659500,57.972500,57.972500,59360
2018-04-17,58.598499,59.950001,58.388000,59.862499,59.862499,50480
2018-04-18,60.900501,61.714001,60.805500,61.675499,61.675499,101920
2018-04-19,62.869999,63.349998,62.111000,62.827499,62.827499,111940
2018-04-20,63.249001,63.626999,62.707500,62.919998,62.919998,102660
2018-04-23,62.549999,63.330002,62.259998,62.945000,62.945000,67520
2018-04-24,62.499500,62.993999,60.097500,60.674000,60.674000,128020
2018-04-25,60.000000,60.299500,58.099998,60.020000,60.020000,169820
2018-04-26,60.600498,62.049999,60.400002,61.970001,61.970001,87100
2018-04-27,66.352501,68.900002,64.796501,65.887497,65.887497,643160
2018-04-30,65.399002,66.000000,64.809998,65.562500,65.562500,173640
2018-05-02,66.339500,66.448997,65.599998,65.930000,65.930000,95460
2018-05-03,65.489998,65.732002,64.667999,64.917503,64.917503,79220
2018-05-04,65.724998,66.300003,65.449997,66.169998,66.169998,105440
2018-05-07,66.799500,67.449997,66.295502,67.197502,67.197502,126960
2018-05-08,67.099503,67.424500,66.770500,67.040001,67.040001,103240
2018-05-09,67.299500,67.580002,67.150002,67.347000,67.347000,66700
2018-05-10,67.824997,67.900002,67.294998,67.597504,67.597504,32740
2018-05-11,67.650002,67.699997,66.955002,67.299004,67.299004,71560
2018-05-14,67.250000,67.400002,66.875000,67.063004,67.063004,128400
2018-05-15,67.100502,67.252998,66.025002,66.150002,66.150002,70820
2018-05-16,66.650497,67.404999,66.466003,67.222000,67.222000,88200
2018-05-17,67.117500,67.584999,66.939499,67.419998,67.419998,230160
2018-05-18,67.234001,67.349503,66.849998,67.134003,67.134003,88280
2018-05-21,67.134003,67.134003,67.134003,67.134003,67.134003,0
2018-05-22,67.500000,67.525002,66.895500,67.029503,67.029503,48940
2018-05-23,67.105499,67.391998,66.574997,67.334999,67.334999,250860
2018-05-24,68.230499,69.500000,67.797501,68.004997,68.004997,151400
2018-05-25,68.275497,69.204498,68.275497,69.097000,69.097000,83680
2018-05-28,69.250000,69.655502,69.148499,69.520500,69.520500,47800
2018-05-29,69.349998,70.049500,69.099998,70.049500,70.049500,154700
2018-05-30,70.000000,70.237000,69.463501,69.675003,69.675003,103800
2018-05-31,69.669502,69.921997,69.356003,69.877998,69.877998,70900
2018-06-01,70.047501,70.493500,69.755501,70.493500,70.493500,71480
2018-06-04,70.650002,70.684998,70.099998,70.669502,70.669502,167080
2018-06-05,71.350502,72.392998,71.250000,71.998001,71.998001,97500
2018-06-06,72.705002,72.848503,71.559502,72.449501,72.449501,121200
2018-06-07,72.114502,72.114502,70.891998,71.330002,71.330002,90520
2018-06-08,71.463501,71.779503,70.757500,71.613503,71.613503,84600
2018-06-11,71.400002,71.773499,71.160004,71.478996,71.478996,60500
2018-06-12,72.149498,72.150002,71.699997,71.906502,71.906502,61880
2018-06-13,72.418999,72.722000,72.201500,72.722000,72.722000,69160
2018-06-14,72.105003,73.877502,71.904503,73.809502,73.809502,156800
2018-06-15,74.595001,74.750000,73.577003,73.823502,73.823502,114360
2018-06-18,73.824997,74.366997,73.250504,74.196503,74.196503,129600
2018-06-19,73.599998,74.293503,73.200500,73.963997,73.963997,149600
2018-06-20,75.275497,75.699997,75.106003,75.675003,75.675003,182180
2018-06-21,76.355003,76.355003,74.199997,75.043503,75.043503,145560
2018-06-22,74.224503,74.899498,73.858498,74.221001,74.221001,108140
2018-06-25,73.492500,73.492500,70.955002,71.278503,71.278503,212440
2018-06-26,71.449997,72.340500,71.300003,71.945999,71.945999,160700
2018-06-27,72.396004,73.786003,71.793999,73.184998,73.184998,87980
2018-06-28,72.099998,72.930496,71.500000,72.776497,72.776497,90520
2018-06-29,73.800003,74.199501,73.389000,73.389000,73.389000,113320
2018-07-02,72.599998,73.334999,72.206497,73.004501,73.004501,70600
2018-07-03,73.849503,74.025497,73.124001,73.247002,73.247002,50400
2018-07-04,72.869499,73.300003,72.780998,72.800499,72.800499,30140
2018-07-05,72.633499,73.198997,71.949997,72.490501,72.490501,92800
2018-07-06,72.525002,72.900002,71.912498,72.842499,72.842499,48380
2018-07-09,73.149498,73.659500,72.920998,73.617996,73.617996,94960
2018-07-10,74.250504,74.681503,73.925003,74.336502,74.336502,134320
2018-07-11,73.675003,74.691002,73.500000,74.447502,74.447502,64840
2018-07-12,75.161499,76.400002,75.100502,76.332001,76.332001,139280
2018-07-13,77.575500,77.968002,77.130997,77.655998,77.655998,146540
2018-07-16,77.799500,78.168999,77.408997,78.013496,78.013496,112220
2018-07-17,76.949997,78.740501,76.855003,78.740501,78.740501,158540
2018-07-18,79.599503,79.945000,78.638000,79.368500,79.368500,159480
2018-07-19,79.095001,79.481499,78.599998,79.012001,79.012001,86160
2018-07-20,78.200500,78.693497,77.688499,78.162498,78.162498,108340
2018-07-23,77.255501,77.644997,75.500000,77.111000,77.111000,151180
2018-07-24,78.199997,78.599998,77.765503,78.152000,78.152000,122220
2018-07-25,78.448502,78.653999,77.931999,78.653999,78.653999,83120
2018-07-26,78.400002,78.913498,77.837502,78.348999,78.348999,150780
2018-07-27,80.155502,81.514000,78.586998,79.139999,79.139999,367820
2018-07-30,78.199997,78.579498,76.099998,76.740501,76.740501,244720
2018-07-31,76.550003,76.767502,74.336502,75.927002,75.927002,234260
2018-08-01,76.599503,76.901001,76.196999,76.449997,76.449997,101180
2018-08-02,77.095001,77.900002,76.775002,77.900002,77.900002,98120
2018-08-03,79.400002,79.550003,78.750000,78.837997,78.837997,107460
2018-08-06,79.249496,79.601997,78.800003,79.085999,79.085999,93480
2018-08-07,80.049500,80.336998,79.650002,79.985001,79.985001,86140
2018-08-08,80.244499,81.300003,80.008003,81.194504,81.194504,106140
2018-08-09,81.400002,82.086502,81.037003,82.036003,82.036003,126380
2018-08-10,82.449501,83.039497,82.400002,82.988998,82.988998,111980
2018-08-13,82.699501,84.241997,82.650002,83.512001,83.512001,130140
2018-08-14,83.689499,84.305496,83.495003,84.124496,84.124496,143260
2018-08-15,84.799500,85.259003,82.675003,83.767998,83.767998,250680
2018-08-16,83.500504,83.822998,83.086502,83.380997,83.380997,113560
2018-08-17,83.199997,83.300003,81.373497,81.982498,81.982498,124860
2018-08-20,82.610001,83.117996,81.646500,82.098999,82.098999,113840
2018-08-21,81.675003,82.230499,81.397499,82.084000,82.084000,76580
2018-08-22,81.000000,81.955002,80.705002,81.867996,81.867996,85820
2018-08-23,82.700500,82.997002,82.149002,82.393997,82.393997,111620
2018-08-24,81.875999,82.724998,81.875999,82.352501,82.352501,100660
2018-08-27,82.550003,82.744003,81.953499,82.176498,82.176498,73880
2018-08-28,82.750000,82.800003,82.366501,82.662498,82.662498,70020
2018-08-29,83.480003,84.599998,83.474998,84.599998,84.599998,166100
2018-08-30,85.546997,86.862503,85.353500,86.263496,86.263496,250100
2018-08-31,86.099503,86.850998,85.602501,86.653503,86.653503,154580
2018-09-03,87.300003,87.699501,87.250000,87.650002,87.650002,196480
2018-09-04,88.099998,88.719498,87.154503,88.632004,88.632004,217020
2018-09-05,88.400002,88.400002,85.761002,86.203003,86.203003,191460
2018-09-06,86.137497,86.525002,84.056503,84.582001,84.582001,732740
2018-09-07,84.299500,85.499496,83.621498,85.261497,85.261497,144000
2018-09-10,85.099998,85.239998,83.138496,83.732002,83.732002,133820
2018-09-11,83.750504,84.849503,82.800003,84.849503,84.849503,113820
2018-09-12,86.149498,86.349998,84.500000,85.539497,85.539497,535140
2018-09-13,85.750000,86.000000,85.210999,85.625000,85.625000,181520
2018-09-14,85.250504,85.500000,84.542503,84.733498,84.733498,153720
2018-09-17,84.680000,84.699997,80.762497,82.337502,82.337502,175260
2018-09-18,81.349998,83.741997,81.050499,83.674500,83.674500,98140
2018-09-19,83.699997,83.724503,81.699997,82.209999,82.209999,98440
2018-09-20,82.499496,82.981003,82.224503,82.981003,82.981003,63580
2018-09-21,82.910004,83.404999,81.900002,82.414497,82.414497,76500
2018-09-24,81.299500,81.565002,79.199997,81.565002,81.565002,221180
2018-09-25,82.550499,83.000000,82.302002,82.818001,82.818001,60380
2018-09-26,84.403000,84.547501,83.659500,84.547501,84.547501,113880
2018-09-27,84.650002,86.155998,84.500000,85.962502,85.962502,130440
2018-09-28,86.650497,87.184502,86.137497,86.850502,86.850502,592200
2018-10-01,87.349503,87.613998,86.850502,87.490997,87.490997,92700
2018-10-02,86.947502,87.050003,85.707497,86.997498,86.997498,187980
2018-10-04,85.000000,85.025497,83.153000,83.244499,83.244499,189780
2018-10-05,83.494499,83.541000,82.049500,82.049500,82.049500,111900
2018-10-08,82.000000,82.992996,80.800003,80.800003,80.800003,138900
2018-10-09,81.025497,82.550003,80.700500,82.211502,82.211502,114100
2018-10-10,81.749496,81.749496,77.800003,78.150002,78.150002,225520
2018-10-11,73.360497,75.767998,72.510002,73.728500,73.728500,1437760
2018-10-12,76.500000,78.369499,76.199997,77.152000,77.152000,470480
2018-10-15,76.900002,77.846001,74.885002,76.416000,76.416000,193320
2018-10-16,76.414497,77.449997,76.014503,77.150497,77.150497,124140
2018-10-17,80.890999,80.900002,78.268501,79.177498,79.177498,232060
2018-10-18,79.349998,79.750000,77.753998,77.753998,77.753998,118660
2018-10-19,78.150002,78.704002,77.439499,77.871002,77.871002,174740
2018-10-22,77.249496,78.713501,76.550003,78.294998,78.294998,97400
2018-10-23,76.900497,77.231003,74.823502,75.606003,75.606003,143860
2018-10-24,77.175499,78.335503,76.050003,76.197998,76.197998,140800
2018-10-25,74.150002,76.975502,73.449997,76.902496,76.902496,228800
2018-10-26,72.900002,73.556503,69.349998,72.226501,72.226501,974460
2018-10-29,72.250000,73.400002,67.792999,68.695503,68.695503,245940
2018-10-30,68.050003,68.250000,64.634003,66.984497,66.984497,558700
2018-10-31,68.820000,71.741997,68.469498,70.539001,70.539001,338380
2018-11-01,70.574501,71.528999,70.198997,71.378502,71.378502,219500
2018-11-02,73.675003,74.329498,72.500000,73.458504,73.458504,247920
2018-11-05,73.449997,73.698502,70.000504,70.347000,70.347000,152300
2018-11-06,71.600502,72.890503,70.685501,71.826500,71.826500,120900
2018-11-07,72.099503,75.371498,72.099503,74.899498,74.899498,208620
2018-11-08,77.345001,78.022499,75.500000,77.393501,77.393501,246860
2018-11-09,76.849503,77.022499,75.407997,75.847504,75.847504,149080
2018-11-12,76.675003,76.844002,72.500000,72.851501,72.851501,187520
2018-11-13,73.199997,74.296997,71.699997,73.610001,73.610001,165020
2018-11-14,72.000000,74.000000,71.467003,71.873001,71.873001,91280
2018-11-15,71.521500,71.736000,68.370003,69.821999,69.821999,252260
2018-11-16,70.639503,70.849503,68.970497,69.612503,69.612503,105720
2018-11-19,70.000504,70.494003,66.886002,67.305496,67.305496,182060
2018-11-20,64.504997,66.903999,62.299999,66.540497,66.540497,543100
2018-11-21,66.239502,67.931999,66.134003,67.278000,67.278000,167400
2018-11-22,66.799500,66.799500,65.521004,65.650002,65.650002,108880
2018-11-23,65.974503,67.656502,65.752502,66.970001,66.970001,136300
2018-11-26,67.150002,69.114502,67.099998,68.687500,68.687500,130600
2018-11-27,69.999496,70.788498,68.921997,70.788498,70.788498,152580
2018-11-28,70.929001,71.921501,70.627502,71.367500,71.367500,130160
2018-11-29,73.699997,73.875000,72.599998,73.313499,73.313499,176300
2018-11-30,73.649498,74.806000,72.850998,74.446999,74.446999,114340
2018-12-03,77.800003,78.300003,76.800003,78.067497,78.067497,369960
2018-12-04,77.494499,77.658501,76.521500,76.985001,76.985001,130000
2018-12-05,74.500000,74.650002,74.000504,74.349998,74.349998,89500
2018-12-06,72.625000,72.625000,70.853500,72.281502,72.281502,254060
2018-12-07,74.330498,75.429001,72.599998,72.844002,72.844002,159020
2018-12-10,70.924500,72.674500,69.886497,70.950996,70.950996,162480
2018-12-11,72.599503,74.083504,71.941498,72.875000,72.875000,131800
2018-12-12,73.100502,74.875999,73.000000,74.530998,74.530998,90620
2018-12-13,74.595001,74.595001,72.404503,73.018997,73.018997,158800
2018-12-14,72.199997,72.809998,71.910004,72.112999,72.112999,73560
2018-12-17,70.694504,70.694504,67.307999,69.140999,69.140999,151980
2018-12-18,67.449501,68.229500,67.164497,67.650497,67.650497,113180
2018-12-19,68.305496,68.835503,67.000000,68.344498,68.344498,108900
2018-12-20,65.250504,65.919998,63.580002,63.759998,63.759998,276020
2018-12-21,64.000000,65.000000,61.801498,62.268002,62.268002,272340
2018-12-27,64.519501,64.900002,61.688999,62.520500,62.520500,224860
2018-12-28,63.250000,64.783501,63.033501,64.254997,64.254997,150620
2019-01-02,65.303001,67.425003,63.822498,67.004501,67.004501,277020
2019-01-03,66.525002,67.593002,65.918999,66.794502,66.794502,143620
2019-01-04,66.800499,68.599998,66.472504,68.476501,68.476501,103600
2019-01-07,70.550499,70.894501,69.146500,70.667503,70.667503,283200
2019-01-08,71.899498,73.256500,70.660004,71.686996,71.686996,240020
2019-01-09,72.639503,73.096497,71.250504,71.861000,71.861000,154880
2019-01-10,71.499496,72.000000,70.370003,71.918999,71.918999,107900
2019-01-11,72.050003,72.306503,71.250000,71.747002,71.747002,85160
2019-01-14,70.850502,71.734497,69.750000,71.671501,71.671501,85940
2019-01-15,71.420502,72.541000,71.164001,72.541000,72.541000,84680
2019-01-16,73.804497,74.763000,73.416496,74.374496,74.374496,109300
2019-01-17,73.449997,74.227997,73.243500,74.129997,74.129997,48120
2019-01-18,74.699997,75.308502,74.449997,75.308502,75.308502,117200
2019-01-21,74.410500,74.839996,74.050499,74.800003,74.800003,114160
2019-01-22,74.300003,74.343498,72.910004,73.195503,73.195503,100960
2019-01-23,71.899498,72.974998,71.115501,71.799500,71.799500,147660
2019-01-24,72.449501,73.000504,71.839996,72.206001,72.206001,71260
2019-01-25,73.349503,73.938004,73.100502,73.419998,73.419998,79020
2019-01-28,73.120003,73.149002,70.835503,70.835503,70.835503,90600
2019-01-29,71.375504,71.811501,69.780502,69.880997,69.880997,105900
2019-01-30,70.749496,72.149498,70.538002,71.892998,71.892998,131380
2019-01-31,73.688004,74.817001,73.194000,74.763496,74.763496,139620
2019-02-01,71.874496,72.811501,70.871002,71.776497,71.776497,280740
2019-02-04,71.300003,72.105499,70.599998,72.014999,72.014999,154560
2019-02-05,71.350502,72.912498,71.303497,72.560501,72.560501,67680
2019-02-06,72.899498,73.555000,71.777000,72.084999,72.084999,93860
2019-02-07,71.989998,72.182999,70.477997,70.477997,70.477997,89540
2019-02-08,70.835999,71.047501,69.380997,69.612999,69.612999,87860
2019-02-11,70.199501,71.267998,70.050003,70.459503,70.459503,90220
2019-02-12,71.224503,72.175003,70.847504,71.926498,71.926498,64260
2019-02-13,72.524498,73.258003,72.524498,72.887001,72.887001,68680
2019-02-14,72.800003,73.249496,71.178001,71.517998,71.517998,84320
2019-02-15,71.424500,72.521500,71.267502,71.385498,71.385498,41640
2019-02-18,71.525497,71.650002,70.916000,71.499001,71.499001,34780
2019-02-19,71.179497,71.907997,70.793999,71.609001,71.609001,52760
